"QuestionId","AnswerId","Score","CreationDate","AnswerCommentCount","IsAcceptedAnswer"
25,43,6,"2010-07-19 19:33:37",4,FALSE
25,273,1,"2010-07-20 11:18:01",0,FALSE
25,4110,2,"2010-11-01 19:45:21",0,FALSE
25,4134,1,"2010-11-02 11:17:57",1,FALSE
25,4135,1,"2010-11-02 12:04:30",0,FALSE
26,41,8,"2010-07-19 19:33:13",0,FALSE
26,46,0,"2010-07-19 19:35:04",2,FALSE
26,61,18,"2010-07-19 19:44:35",3,TRUE
26,339,1,"2010-07-20 17:31:49",6,FALSE
26,451,5,"2010-07-21 17:38:08",1,FALSE
26,514,2,"2010-07-22 15:36:53",0,FALSE
26,2533,-2,"2010-09-10 10:48:46",1,FALSE
26,6250,1,"2011-01-14 13:54:47",1,FALSE
26,21941,-1,"2012-01-30 11:02:55",7,FALSE
26,26124,0,"2012-04-09 16:58:20",0,FALSE
30,55,6,"2010-07-19 19:41:39",0,TRUE
30,397,5,"2010-07-21 11:11:47",0,FALSE
30,1226,3,"2010-08-04 11:48:13",0,FALSE
30,1238,1,"2010-08-04 14:47:27",2,FALSE
30,1240,2,"2010-08-04 15:11:13",0,FALSE
31,101,16,"2010-07-19 20:32:08",3,FALSE
31,295,5,"2010-07-20 12:52:55",0,FALSE
31,313,2,"2010-07-20 15:10:15",2,FALSE
31,319,10,"2010-07-20 15:33:42",2,FALSE
31,427,7,"2010-07-21 15:33:11",0,FALSE
31,568,2,"2010-07-23 17:29:50",1,FALSE
31,1682,2,"2010-08-14 07:52:35",0,FALSE
31,20736,0,"2012-01-08 03:36:29",1,FALSE
33,49,5,"2010-07-19 19:36:52",0,TRUE
33,184,4,"2010-07-20 00:21:58",0,FALSE
33,12088,1,"2011-06-19 09:40:20",0,FALSE
35,38,2,"2010-07-19 19:32:28",2,FALSE
35,72,5,"2010-07-19 19:51:05",0,TRUE
36,48,4,"2010-07-19 19:36:20",1,FALSE
36,63,19,"2010-07-19 19:45:19",2,FALSE
36,77,12,"2010-07-19 19:54:03",3,FALSE
36,443,7,"2010-07-21 17:06:32",0,FALSE
36,519,4,"2010-07-22 16:32:57",2,FALSE
36,528,3,"2010-07-22 22:33:37",1,FALSE
36,618,9,"2010-07-25 18:02:06",3,FALSE
36,676,0,"2010-07-26 20:49:33",0,FALSE
36,1689,2,"2010-08-14 17:42:41",0,FALSE
36,1690,3,"2010-08-14 17:59:20",0,FALSE
36,1692,5,"2010-08-14 19:50:51",1,FALSE
36,1710,3,"2010-08-15 15:33:31",1,FALSE
36,1734,2,"2010-08-16 11:00:11",0,FALSE
36,1743,3,"2010-08-16 15:29:24",0,FALSE
36,2529,2,"2010-09-10 07:40:27",1,FALSE
36,2532,2,"2010-09-10 10:48:33",0,FALSE
36,18070,7,"2011-11-08 04:46:44",1,FALSE
36,18074,5,"2011-11-08 11:34:10",1,FALSE
36,18079,2,"2011-11-08 14:43:23",0,FALSE
36,25600,-3,"2012-03-31 12:54:08",0,FALSE
39,721,4,"2010-07-27 05:40:44",0,TRUE
40,45,5,"2010-07-19 19:34:44",1,FALSE
40,111,7,"2010-07-19 20:41:24",3,TRUE
40,219,3,"2010-07-20 05:21:14",3,FALSE
44,67,1,"2010-07-19 19:47:16",0,FALSE
44,84,6,"2010-07-19 20:03:34",0,FALSE
44,89,4,"2010-07-19 20:11:47",0,TRUE
44,102,0,"2010-07-19 20:32:14",0,FALSE
44,1696,4,"2010-08-14 21:55:32",1,FALSE
47,60,1,"2010-07-19 19:43:20",1,FALSE
47,268,3,"2010-07-20 11:01:06",1,TRUE
47,285,0,"2010-07-20 12:26:39",1,FALSE
47,4838,1,"2010-11-23 18:59:58",0,FALSE
50,57,2,"2010-07-19 19:42:34",3,FALSE
50,85,9,"2010-07-19 20:08:00",0,TRUE
50,86,5,"2010-07-19 20:08:37",4,FALSE
50,163,4,"2010-07-19 23:17:53",4,FALSE
50,284,1,"2010-07-20 12:25:30",1,FALSE
51,64,5,"2010-07-19 19:46:08",0,TRUE
53,78,20,"2010-07-19 19:54:38",2,TRUE
53,294,17,"2010-07-20 12:47:39",0,FALSE
53,2165,3,"2010-08-27 16:09:10",0,FALSE
53,22126,1,"2012-02-01 23:13:09",0,FALSE
54,65,11,"2010-07-19 19:46:11",3,TRUE
54,66,4,"2010-07-19 19:46:11",0,FALSE
54,69,3,"2010-07-19 19:47:49",0,FALSE
54,79,3,"2010-07-19 19:56:04",1,FALSE
58,71,2,"2010-07-19 19:50:33",0,TRUE
58,2333,5,"2010-09-03 08:28:20",0,FALSE
58,5106,0,"2010-12-03 16:48:15",0,FALSE
58,6988,10,"2011-02-08 12:47:57",0,FALSE
62,80,7,"2010-07-19 19:56:43",2,TRUE
62,327,1,"2010-07-20 16:19:51",0,FALSE
73,76,20,"2010-07-19 19:52:49",3,TRUE
73,81,6,"2010-07-19 19:58:56",0,FALSE
73,99,6,"2010-07-19 20:25:08",1,FALSE
73,252,5,"2010-07-20 09:13:29",3,FALSE
73,281,3,"2010-07-20 11:59:56",0,FALSE
73,316,7,"2010-07-20 15:20:38",1,FALSE
73,714,2,"2010-07-27 04:27:33",0,FALSE
73,736,3,"2010-07-27 07:24:19",0,FALSE
73,745,1,"2010-07-27 08:42:25",0,FALSE
73,747,5,"2010-07-27 09:00:42",0,FALSE
73,757,2,"2010-07-27 09:51:19",0,FALSE
73,818,1,"2010-07-27 16:37:42",1,FALSE
73,840,1,"2010-07-27 18:33:56",0,FALSE
73,901,1,"2010-07-28 13:59:49",0,FALSE
73,1044,3,"2010-07-30 15:43:28",0,FALSE
73,10491,2,"2011-05-08 02:26:21",0,FALSE
73,10504,1,"2011-05-08 11:53:51",0,FALSE
73,10650,1,"2011-05-11 12:33:30",0,FALSE
73,12017,1,"2011-06-17 00:57:13",0,FALSE
73,12019,1,"2011-06-17 02:29:37",0,FALSE
75,83,1,"2010-07-19 20:02:51",0,FALSE
75,90,2,"2010-07-19 20:12:24",0,FALSE
75,94,3,"2010-07-19 20:18:24",0,TRUE
75,96,3,"2010-07-19 20:22:44",0,FALSE
75,347,1,"2010-07-20 19:50:57",0,FALSE
93,2255,3,"2010-09-01 03:35:33",0,FALSE
95,1083,3,"2010-08-01 11:56:51",0,FALSE
97,104,9,"2010-07-19 20:34:46",0,TRUE
97,1486,6,"2010-08-10 06:42:10",0,FALSE
97,3442,7,"2010-10-09 15:03:51",0,FALSE
97,8995,8,"2011-03-31 04:27:05",4,FALSE
97,14180,0,"2011-08-12 13:47:21",0,FALSE
97,15348,1,"2011-09-09 01:16:17",0,FALSE
97,26393,0,"2012-04-13 00:41:25",0,FALSE
100,110,3,"2010-07-19 20:40:36",2,TRUE
100,11667,0,"2011-06-07 12:25:23",0,FALSE
103,105,16,"2010-07-19 20:35:34",1,FALSE
103,107,10,"2010-07-19 20:36:01",0,FALSE
103,108,12,"2010-07-19 20:36:47",1,FALSE
103,112,2,"2010-07-19 20:52:27",0,FALSE
103,115,1,"2010-07-19 21:01:35",0,FALSE
103,141,2,"2010-07-19 21:40:02",0,FALSE
103,159,6,"2010-07-19 23:00:30",0,FALSE
103,160,1,"2010-07-19 23:06:43",0,FALSE
103,1140,4,"2010-08-02 20:31:22",0,FALSE
103,1141,4,"2010-08-02 20:35:41",0,FALSE
103,1157,3,"2010-08-03 02:45:53",0,FALSE
103,1158,4,"2010-08-03 02:49:32",0,FALSE
103,1439,2,"2010-08-09 11:14:34",1,FALSE
103,8387,2,"2011-03-16 23:59:43",0,FALSE
103,20940,2,"2012-01-11 20:30:02",0,FALSE
103,30376,0,"2012-06-13 12:59:19",0,FALSE
109,1237,1,"2010-08-04 14:32:12",0,FALSE
113,2837,1,"2010-09-19 00:27:18",0,FALSE
114,116,8,"2010-07-19 21:04:16",4,FALSE
114,117,19,"2010-07-19 21:04:24",1,FALSE
114,317,15,"2010-07-20 15:21:01",0,FALSE
114,323,12,"2010-07-20 16:10:16",2,FALSE
114,324,8,"2010-07-20 16:12:08",0,FALSE
114,326,9,"2010-07-20 16:13:03",1,FALSE
114,1088,10,"2010-08-01 14:16:22",0,FALSE
114,29388,2,"2012-05-29 14:16:58",0,FALSE
114,29394,3,"2012-05-29 14:53:20",0,FALSE
114,29395,3,"2012-05-29 15:04:32",0,FALSE
118,119,5,"2010-07-19 21:11:44",3,FALSE
118,120,24,"2010-07-19 21:14:07",3,FALSE
118,121,45,"2010-07-19 21:14:25",5,FALSE
118,123,11,"2010-07-19 21:15:20",0,FALSE
118,151,30,"2010-07-19 22:31:12",3,TRUE
118,691,3,"2010-07-26 22:22:21",0,FALSE
118,701,2,"2010-07-27 00:24:09",1,FALSE
118,706,5,"2010-07-27 01:51:15",2,FALSE
118,713,2,"2010-07-27 04:04:15",0,FALSE
118,1516,6,"2010-08-10 22:34:01",1,FALSE
118,1599,3,"2010-08-12 12:00:55",0,FALSE
118,4895,6,"2010-11-24 20:49:39",4,FALSE
118,4899,2,"2010-11-25 03:01:40",2,FALSE
118,11843,0,"2011-06-12 05:39:06",1,FALSE
118,13127,2,"2011-07-16 14:37:04",0,FALSE
124,137,12,"2010-07-19 21:38:09",2,FALSE
124,143,4,"2010-07-19 21:48:28",2,FALSE
124,185,8,"2010-07-20 00:30:00",2,FALSE
124,382,2,"2010-07-21 06:28:23",0,FALSE
124,468,2,"2010-07-21 22:05:04",0,FALSE
124,1563,0,"2010-08-11 22:10:15",0,FALSE
125,126,19,"2010-07-19 21:19:43",1,FALSE
125,127,12,"2010-07-19 21:23:20",2,FALSE
125,129,3,"2010-07-19 21:24:58",0,FALSE
125,132,4,"2010-07-19 21:29:37",0,FALSE
125,150,3,"2010-07-19 22:13:29",1,FALSE
125,446,6,"2010-07-21 17:17:45",0,FALSE
125,626,4,"2010-07-26 12:38:40",3,FALSE
125,938,1,"2010-07-28 20:43:32",1,FALSE
125,1036,5,"2010-07-30 10:03:37",1,FALSE
125,1037,-4,"2010-07-30 10:14:14",1,FALSE
125,1039,3,"2010-07-30 12:15:45",0,FALSE
125,2209,4,"2010-08-30 14:00:17",3,FALSE
125,2477,5,"2010-09-08 10:28:33",0,FALSE
125,3346,2,"2010-10-05 13:54:13",2,FALSE
125,5151,0,"2010-12-05 03:47:19",0,FALSE
125,8215,4,"2011-03-12 23:55:47",1,FALSE
125,8216,3,"2011-03-13 00:58:39",2,FALSE
125,17752,7,"2011-10-30 22:51:18",2,FALSE
125,21664,5,"2012-01-25 05:42:43",2,FALSE
125,21667,0,"2012-01-25 06:09:13",0,FALSE
125,21675,0,"2012-01-25 08:48:43",0,FALSE
125,24526,2,"2012-03-12 17:25:11",0,FALSE
125,26778,0,"2012-04-19 17:44:13",0,FALSE
128,191,4,"2010-07-20 01:17:17",0,TRUE
130,131,13,"2010-07-19 21:28:41",0,TRUE
130,186,2,"2010-07-20 00:46:08",0,FALSE
130,250,3,"2010-07-20 08:53:15",3,FALSE
130,613,7,"2010-07-25 14:33:25",2,FALSE
134,264,4,"2010-07-20 09:59:00",0,FALSE
134,266,3,"2010-07-20 10:23:56",0,FALSE
134,342,3,"2010-07-20 18:13:44",0,FALSE
134,3449,5,"2010-10-09 19:02:09",0,TRUE
134,4967,3,"2010-11-27 21:45:52",3,FALSE
138,139,14,"2010-07-19 21:39:17",2,FALSE
138,140,4,"2010-07-19 21:39:35",0,FALSE
138,142,2,"2010-07-19 21:42:57",0,FALSE
138,144,13,"2010-07-19 21:48:52",0,FALSE
138,202,8,"2010-07-20 03:13:22",0,FALSE
138,211,4,"2010-07-20 04:49:07",0,FALSE
138,253,5,"2010-07-20 09:26:05",0,FALSE
138,280,2,"2010-07-20 11:54:50",0,FALSE
138,657,2,"2010-07-26 19:53:45",0,FALSE
138,668,2,"2010-07-26 20:19:12",0,FALSE
138,671,4,"2010-07-26 20:25:16",0,FALSE
138,999,1,"2010-07-29 18:33:43",0,FALSE
138,1005,7,"2010-07-29 19:01:51",1,FALSE
138,1049,5,"2010-07-30 17:10:24",1,FALSE
138,1120,1,"2010-08-02 16:55:33",0,FALSE
138,1213,22,"2010-08-04 03:28:53",1,TRUE
138,3457,1,"2010-10-10 06:27:50",0,FALSE
145,147,4,"2010-07-19 21:53:02",0,TRUE
145,148,4,"2010-07-19 21:58:51",0,FALSE
145,164,2,"2010-07-19 23:19:44",0,FALSE
145,169,2,"2010-07-19 23:27:36",0,FALSE
145,180,3,"2010-07-20 00:06:20",0,FALSE
146,149,8,"2010-07-19 22:02:10",0,TRUE
146,167,10,"2010-07-19 23:26:31",4,FALSE
146,1079,3,"2010-08-01 06:26:34",0,FALSE
146,1110,3,"2010-08-02 11:36:35",0,FALSE
146,2543,3,"2010-09-10 18:14:48",0,FALSE
146,20015,0,"2011-12-20 05:23:17",0,FALSE
152,1087,7,"2010-08-01 13:51:19",0,TRUE
152,3367,5,"2010-10-06 16:57:44",0,FALSE
155,157,5,"2010-07-19 22:52:22",3,FALSE
155,162,10,"2010-07-19 23:13:32",4,FALSE
155,515,7,"2010-07-22 15:49:54",1,FALSE
155,533,4,"2010-07-23 01:48:56",1,FALSE
155,550,8,"2010-07-23 13:58:07",0,FALSE
155,554,5,"2010-07-23 15:09:02",0,FALSE
155,661,5,"2010-07-26 20:06:09",0,FALSE
155,2638,1,"2010-09-14 01:02:43",1,FALSE
155,11683,7,"2011-06-07 20:26:43",0,FALSE
156,198,2,"2010-07-20 02:32:43",0,TRUE
161,171,7,"2010-07-19 23:32:30",0,FALSE
161,272,2,"2010-07-20 11:14:41",0,FALSE
165,188,11,"2010-07-20 00:52:13",4,FALSE
165,207,23,"2010-07-20 04:00:14",0,TRUE
165,438,9,"2010-07-21 16:42:43",1,FALSE
165,666,1,"2010-07-26 20:18:14",4,FALSE
165,1288,5,"2010-08-05 09:15:34",1,FALSE
165,12625,1,"2011-07-04 14:40:15",0,FALSE
165,12657,1,"2011-07-05 08:57:48",1,FALSE
165,12680,3,"2011-07-05 20:15:25",0,FALSE
166,172,7,"2010-07-19 23:34:18",1,FALSE
166,193,4,"2010-07-20 01:45:12",0,FALSE
166,2637,2,"2010-09-14 00:55:16",0,FALSE
168,179,9,"2010-07-19 23:59:29",0,TRUE
168,7792,0,"2011-03-02 12:11:19",0,FALSE
170,174,20,"2010-07-19 23:37:43",0,TRUE
170,190,4,"2010-07-20 01:07:38",0,FALSE
170,214,2,"2010-07-20 05:02:42",0,FALSE
170,286,7,"2010-07-20 12:28:32",0,FALSE
170,447,3,"2010-07-21 17:26:14",0,FALSE
170,466,2,"2010-07-21 20:53:54",0,FALSE
170,469,2,"2010-07-21 22:13:19",0,FALSE
170,470,20,"2010-07-21 22:35:38",2,FALSE
170,472,2,"2010-07-21 23:00:34",0,FALSE
170,493,2,"2010-07-22 11:33:47",0,FALSE
170,567,8,"2010-07-23 17:11:35",1,FALSE
170,627,7,"2010-07-26 12:53:22",0,FALSE
170,663,7,"2010-07-26 20:09:20",2,FALSE
170,1050,5,"2010-07-30 20:00:45",1,FALSE
170,24101,2,"2012-03-04 23:57:02",0,FALSE
170,25379,0,"2012-03-27 18:47:26",0,FALSE
173,237,1,"2010-07-20 07:31:08",0,FALSE
173,360,4,"2010-07-20 23:56:33",2,FALSE
173,402,3,"2010-07-21 12:30:43",2,FALSE
173,404,6,"2010-07-21 12:37:31",1,FALSE
173,1442,9,"2010-08-09 13:36:43",0,FALSE
173,1654,3,"2010-08-13 15:31:27",2,FALSE
173,10528,1,"2011-05-08 22:19:18",8,FALSE
173,10942,1,"2011-05-18 14:52:56",2,FALSE
173,15884,1,"2011-09-22 01:17:37",0,FALSE
175,177,19,"2010-07-19 23:45:44",2,FALSE
175,182,11,"2010-07-20 00:15:47",0,FALSE
175,366,1,"2010-07-21 01:23:00",0,FALSE
175,389,7,"2010-07-21 07:51:34",0,FALSE
175,623,3,"2010-07-26 09:46:48",0,FALSE
175,722,4,"2010-07-27 05:41:11",0,FALSE
175,3067,3,"2010-09-25 00:38:39",0,FALSE
175,3318,6,"2010-10-04 21:29:50",0,FALSE
181,187,3,"2010-07-20 00:47:45",0,FALSE
181,1097,12,"2010-08-02 02:20:30",6,TRUE
181,2334,3,"2010-09-03 08:40:44",0,FALSE
181,24651,0,"2012-03-14 19:09:36",0,FALSE
183,518,3,"2010-07-22 16:24:10",1,TRUE
183,520,2,"2010-07-22 16:33:43",5,FALSE
192,293,4,"2010-07-20 12:43:02",1,TRUE
192,403,1,"2010-07-21 12:33:43",0,FALSE
192,854,2,"2010-07-27 19:58:44",5,FALSE
192,4170,3,"2010-11-03 12:52:22",0,FALSE
194,199,2,"2010-07-20 02:32:53",0,FALSE
194,200,11,"2010-07-20 02:48:45",3,TRUE
194,458,1,"2010-07-21 18:41:12",0,FALSE
195,215,1,"2010-07-20 05:03:12",2,FALSE
195,696,1,"2010-07-26 23:22:39",0,FALSE
195,2872,1,"2010-09-20 00:29:57",0,TRUE
196,197,6,"2010-07-20 02:24:38",0,FALSE
196,204,4,"2010-07-20 03:35:58",0,FALSE
196,232,7,"2010-07-20 06:41:25",1,TRUE
196,248,3,"2010-07-20 08:38:38",0,FALSE
196,1714,2,"2010-08-15 17:26:03",1,FALSE
196,1727,0,"2010-08-16 06:19:27",0,FALSE
203,243,5,"2010-07-20 08:05:04",0,TRUE
203,1888,4,"2010-08-19 10:19:35",3,FALSE
203,1925,0,"2010-08-19 18:30:39",1,FALSE
203,2031,3,"2010-08-22 19:33:49",1,FALSE
203,19744,2,"2011-12-13 08:28:12",0,FALSE
205,353,9,"2010-07-20 22:11:54",1,TRUE
205,18812,1,"2011-11-23 02:36:20",0,FALSE
206,208,4,"2010-07-20 04:07:11",0,FALSE
206,209,13,"2010-07-20 04:16:52",3,TRUE
206,210,6,"2010-07-20 04:19:12",0,FALSE
206,556,0,"2010-07-23 15:18:34",1,FALSE
206,10840,0,"2011-05-16 02:19:18",0,FALSE
212,368,2,"2010-07-21 03:01:00",2,FALSE
212,574,0,"2010-07-23 20:07:51",2,FALSE
212,5001,2,"2010-11-29 17:49:27",1,TRUE
213,240,3,"2010-07-20 07:55:30",1,FALSE
213,241,4,"2010-07-20 07:56:06",1,FALSE
213,255,7,"2010-07-20 09:30:51",1,FALSE
213,386,9,"2010-07-21 06:46:11",5,FALSE
213,407,1,"2010-07-21 12:59:00",0,FALSE
213,460,4,"2010-07-21 20:03:40",1,FALSE
213,532,12,"2010-07-23 01:44:22",3,TRUE
213,996,8,"2010-07-29 16:13:41",0,FALSE
213,1002,3,"2010-07-29 18:48:16",1,FALSE
213,2042,16,"2010-08-23 10:48:27",0,FALSE
213,2058,9,"2010-08-23 22:41:05",0,FALSE
213,2166,4,"2010-08-27 16:44:31",0,FALSE
213,7684,4,"2011-02-27 21:22:37",0,FALSE
213,27804,2,"2012-05-04 21:49:04",1,FALSE
216,217,5,"2010-07-20 05:10:08",4,TRUE
216,228,2,"2010-07-20 06:27:16",0,FALSE
216,235,4,"2010-07-20 07:17:58",0,FALSE
220,221,9,"2010-07-20 05:35:48",2,TRUE
220,311,3,"2010-07-20 14:47:31",1,FALSE
220,10072,5,"2011-04-28 02:10:35",1,FALSE
222,226,10,"2010-07-20 06:23:21",2,FALSE
222,227,2,"2010-07-20 06:24:32",1,FALSE
222,234,2,"2010-07-20 06:47:14",1,FALSE
222,245,0,"2010-07-20 08:20:36",0,FALSE
222,282,11,"2010-07-20 12:02:26",3,FALSE
222,659,2,"2010-07-26 19:58:28",1,FALSE
222,14895,0,"2011-08-28 00:03:40",0,FALSE
223,231,3,"2010-07-20 06:41:13",0,FALSE
223,477,1,"2010-07-22 04:58:50",0,FALSE
223,651,1,"2010-07-26 19:39:05",1,FALSE
223,1209,0,"2010-08-04 01:07:14",0,FALSE
224,230,5,"2010-07-20 06:35:21",0,FALSE
224,236,0,"2010-07-20 07:30:34",0,FALSE
224,238,8,"2010-07-20 07:33:09",0,FALSE
224,244,17,"2010-07-20 08:13:31",4,FALSE
224,247,2,"2010-07-20 08:36:36",1,FALSE
224,289,4,"2010-07-20 12:32:41",0,FALSE
224,315,5,"2010-07-20 15:15:57",0,FALSE
224,475,3,"2010-07-22 03:55:48",0,FALSE
224,2192,0,"2010-08-29 17:49:09",0,FALSE
224,2212,3,"2010-08-30 14:19:24",0,FALSE
225,229,10,"2010-07-20 06:28:47",2,TRUE
225,717,1,"2010-07-27 05:04:45",0,FALSE
225,865,0,"2010-07-28 01:06:56",2,FALSE
225,25588,2,"2012-03-31 02:23:27",0,FALSE
242,246,6,"2010-07-20 08:28:52",0,FALSE
242,306,7,"2010-07-20 14:21:37",2,TRUE
249,254,4,"2010-07-20 09:30:18",3,FALSE
256,265,11,"2010-07-20 10:05:48",0,TRUE
256,6316,7,"2011-01-17 15:36:54",0,FALSE
256,6349,1,"2011-01-18 18:44:34",4,FALSE
257,261,12,"2010-07-20 09:45:18",4,FALSE
257,262,12,"2010-07-20 09:50:45",7,TRUE
257,263,8,"2010-07-20 09:53:11",6,FALSE
257,314,10,"2010-07-20 15:10:34",1,FALSE
257,365,4,"2010-07-21 01:04:08",0,FALSE
257,392,5,"2010-07-21 08:19:36",0,FALSE
258,259,7,"2010-07-20 09:44:11",5,FALSE
258,260,7,"2010-07-20 09:45:06",1,FALSE
258,343,2,"2010-07-20 18:16:17",0,FALSE
258,344,3,"2010-07-20 18:17:25",2,FALSE
258,361,11,"2010-07-21 00:09:09",1,FALSE
258,8954,2,"2011-03-30 04:20:40",0,FALSE
258,8962,3,"2011-03-30 11:35:21",0,FALSE
258,18507,2,"2011-11-17 00:00:16",0,FALSE
267,271,4,"2010-07-20 11:10:42",0,TRUE
269,274,9,"2010-07-20 11:21:59",3,FALSE
269,340,3,"2010-07-20 17:41:00",0,FALSE
269,416,9,"2010-07-21 14:00:03",0,TRUE
270,275,4,"2010-07-20 11:29:53",0,FALSE
270,279,9,"2010-07-20 11:54:15",0,TRUE
270,310,1,"2010-07-20 14:41:33",5,FALSE
270,766,3,"2010-07-27 12:10:34",1,FALSE
270,22975,2,"2012-02-16 15:34:53",0,FALSE
276,292,2,"2010-07-20 12:38:38",0,FALSE
276,302,1,"2010-07-20 14:04:12",2,FALSE
276,513,2,"2010-07-22 15:22:20",0,FALSE
276,553,6,"2010-07-23 15:02:40",0,TRUE
277,456,6,"2010-07-21 18:26:02",0,FALSE
277,9983,3,"2011-04-26 07:24:16",0,FALSE
278,300,4,"2010-07-20 13:19:31",0,FALSE
278,1700,4,"2010-08-15 05:29:00",0,FALSE
278,1701,1,"2010-08-15 06:13:47",1,FALSE
283,307,9,"2010-07-20 14:23:30",3,TRUE
283,320,9,"2010-07-20 15:47:04",0,FALSE
283,765,4,"2010-07-27 11:56:42",1,FALSE
283,773,4,"2010-07-27 13:09:54",0,FALSE
283,15845,0,"2011-09-21 13:17:58",0,FALSE
287,506,6,"2010-07-22 13:10:57",0,TRUE
